,Synthetic_PC3
2019-04-05,-0.00672427622356075
2019-04-08,-0.012532475629336553
2019-04-09,0.012207482777235271
2019-04-10,0.03167586856698978
2019-04-11,-0.031567594378761235
2019-04-12,-0.05037027179149566
2019-04-15,0.0035171982128036094
2019-04-16,-0.019468239758176294
2019-04-17,0.008703243118283062
2019-04-18,0.017372191820668854
2019-04-19,-0.0
2019-04-22,-0.0035421724726851394
2019-04-23,0.020450879091139327
2019-04-24,0.03449948506189543
2019-04-25,-0.008598265201941735
2019-04-26,0.03955301107000951
2019-04-29,-0.0202867112155306
2019-04-30,0.028669399393287703
2019-05-01,-0.030735556834013335
2019-05-02,-0.03071014143326108
2019-05-03,0.013693687690831782
2019-05-06,0.01969620790075502
2019-05-07,0.03088055445786543
2019-05-08,-0.019454637251324566
2019-05-09,0.0298202342249302
2019-05-10,-0.002970084085979373
2019-05-13,0.0649949854568161
2019-05-14,-0.016163590437046908
2019-05-15,-0.03503779409174087
2019-05-16,0.02917580461806554
2019-05-17,0.0028426329826637666
2019-05-20,-0.016401368260546546
2019-05-21,-0.031094552459100158
2019-05-22,0.026444123489169788
2019-05-23,-0.07748855691176067
2019-05-24,0.022667914430293135
2019-05-27,0.0
2019-05-28,-0.03647503576432728
2019-05-29,-0.017366921139286135
2019-05-30,-0.02025148163557384
2019-05-31,-0.08092841834189601
2019-06-03,-0.09020426371193634
2019-06-04,0.04550816564843953
2019-06-05,-0.0321903424982952
2019-06-06,-0.029493472346510965
2019-06-07,0.022409576828200863
2019-06-10,-0.03949904755257212
2019-06-11,-0.01670159157603256
2019-06-12,0.033583100713745165
2019-06-13,0.033337732063595235
2019-06-14,-0.007182894716133999
2019-06-17,-0.009041880013496437
2019-06-18,0.005119334331915717
2019-06-19,0.0692407577924777
2019-06-20,0.01669988816023112
2019-06-21,-0.03774829102187818
2019-06-24,0.035154863996631515
2019-06-25,0.0097094888174312
2019-06-26,-0.045035036215040236
2019-06-27,0.023900367562022563
2019-06-28,-0.004319691591221326
2019-07-01,-0.02125768102737432
2019-07-02,0.015642484746693414
2019-07-03,0.0029210346740727072
2019-07-04,-0.0
2019-07-05,-0.07086872263132724
2019-07-08,-0.00996968392254744
2019-07-09,-0.02251550666384932
2019-07-10,0.058848963007291075
2019-07-11,-0.0301140223694273
2019-07-12,0.009952368016267628
2019-07-15,0.010154726507659924
2019-07-16,-0.02821400015075969
2019-07-17,0.031555407510624564
2019-07-18,0.03888591073325667
2019-07-19,-0.01790522202381564
2019-07-22,-0.0
2019-07-23,-0.02120924705399881
2019-07-24,0.003558387028524883
2019-07-25,-0.021232746145289194
2019-07-26,-0.0
2019-07-29,0.00732850274128006
2019-07-30,-0.0
2019-07-31,-0.014051150585056515
2019-08-01,0.11333401038983547
2019-08-02,0.011092729658256934
2019-08-05,0.08682168338035952
2019-08-06,0.0030739801349642525
2019-08-07,0.0075230059770319
2019-08-08,-0.01823848908622066
2019-08-09,-0.014012005423957051
2019-08-12,0.04749524333611205
2019-08-13,0.05839469974003525
2019-08-14,-0.05289629118614367
2019-08-15,-0.07043821117329185
2019-08-16,-0.00018507334818454815
2019-08-19,0.03633154721518995
2019-08-20,-0.02789420076786622
2019-08-21,0.04041765596011643
2019-08-22,0.029952612103057545
2019-08-23,-0.07175042408275599
2019-08-26,0.021746377879682807
2019-08-27,-0.012182811130038988
2019-08-28,-0.021759981296493897
2019-08-29,0.021375506337571393
2019-08-30,-0.01632836230268894
2019-09-02,0.0
2019-09-03,-0.024274712189096218
2019-09-04,-0.026768721942721133
2019-09-05,0.08186502349870903
2019-09-06,-0.011007704927013674
2019-09-09,0.03938976298926492
2019-09-10,0.06280941958668247
2019-09-11,0.009026635147123136
2019-09-12,0.03113805417349686
2019-09-13,0.056858810338851595
2019-09-16,-0.03854343684580871
2019-09-17,-0.017088070661533256
2019-09-18,0.02934923280116775
2019-09-19,0.01937843479723404
2019-09-20,0.0352607088701348
2019-09-23,0.009046438028684224
2019-09-24,0.049032534181770976
2019-09-25,-0.048759265765823054
2019-09-26,0.008759240876918806
2019-09-27,0.018342954631965613
2019-09-30,0.001306548170007132
2019-10-01,0.03382839559342152
2019-10-02,0.043108568084418576
2019-10-03,0.047475602956213364
2019-10-04,-0.005576271355928888
2019-10-07,-0.02794858172855282
2019-10-08,0.017562726778538266
2019-10-09,-0.022237350641621724
2019-10-10,-0.031336685337389425
2019-10-11,-0.05292668878776702
2019-10-14,0.0
2019-10-15,0.008770493428500612
2019-10-16,0.015529990879148949
2019-10-17,0.00759245568665489
2019-10-18,-0.01097468171638096
2019-10-21,0.028004880627658817
2019-10-22,-0.010199404823641262
2019-10-23,-0.013938844707838117
2019-10-24,0.0
2019-10-25,0.03339889056483793
2019-10-28,0.016169123321073446
2019-10-29,0.0001886263776005182
2019-10-30,-0.031068416820962994
2019-10-31,-0.07681272090636644
2019-11-01,0.03270567778873437
2019-11-04,0.03667243668992323
2019-11-05,0.03634173542272201
2019-11-06,-0.02086054073127624
2019-11-07,0.07505208413772028
2019-11-08,0.00034934918793844827
2019-11-11,-0.0
2019-11-12,0.01347933254236064
2019-11-13,0.030472354768176946
2019-11-14,0.04807991014567636
2019-11-15,-0.022049253953547284
2019-11-18,0.013467371928108509
2019-11-19,0.0007552661494445787
2019-11-20,0.040069313457480195
2019-11-21,-0.035327714052941495
2019-11-22,0.004457639274053295
2019-11-25,-0.0004110043936419554
2019-11-26,-0.03007400031309091
2019-11-27,0.04332764540261164
2019-11-28,0.0
2019-11-29,-0.012458545652888365
2019-12-02,0.014031187202417531
2019-12-03,-0.08405985873975688
2019-12-04,0.048338840141662245
2019-12-05,0.009157869249508769
2019-12-06,-0.03500165930137064
2019-12-09,-0.008656200500120007
2019-12-10,-0.013744028754600754
2019-12-11,0.036177907494625
2019-12-12,-0.062208014865689276
2019-12-13,0.053339807957508284
2019-12-16,-0.04444184712656428
2019-12-17,0.013313566819845468
2019-12-18,-0.012755359153436934
2019-12-19,0.008684806817399478
2019-12-20,-0.004700346622369123
2019-12-23,-0.012934906652374954
2019-12-24,0.022108111880769797
2019-12-25,-0.0
2019-12-26,-0.009536089320740267
2019-12-27,0.04015016438594024
2019-12-30,0.004384272547931535
2019-12-31,-0.004376029846466374
2020-01-01,-0.0
2020-01-02,0.008854420232530927
2020-01-03,0.057808834725840544
2020-01-06,-0.013053131544218652
2020-01-07,-0.004440717754971521
2020-01-08,-0.040297318042554896
2020-01-09,0.008484603527340486
2020-01-10,0.018197706975029357
2020-01-13,-0.018206545437719136
2020-01-14,0.008739771994571785
2020-01-15,0.022467319471126835
2020-01-16,-0.022262816153432077
2020-01-17,-0.0006423715579945535
2020-01-20,-0.0
2020-01-21,0.0499086253386144
2020-01-22,0.0001917832611991002
2020-01-23,0.01845683206936913
2020-01-24,0.026828672776472502
2020-01-27,0.05464977144316825
2020-01-28,-0.0179055155599356
2020-01-29,0.04018553876559434
2020-01-30,0.013634876296464135
2020-01-31,0.06898430370959564
2020-02-03,-0.027550924091026368
2020-02-04,-0.05448871611450015
2020-02-05,-0.031993263882281756
2020-02-06,0.004269781127028646
2020-02-07,0.032154255471613734
2020-02-10,0.03251154328550591
2020-02-11,-0.028401835035846753
2020-02-12,-0.03590927117395537
2020-02-13,0.008445861034964298
2020-02-14,0.014326623539514215
2020-02-17,-0.0
2020-02-18,0.018173499799289537
2020-02-19,-0.013461217977903384
2020-02-20,0.03228405151033973
2020-02-21,0.05518640695105313
2020-02-24,0.07881106633659633
2020-02-25,0.0515567521851971
2020-02-26,0.027954205327835303
2020-02-27,0.03776713935734551
2020-02-28,0.21892877768534091
2020-03-02,0.014608859788078632
2020-03-03,0.11178079629341749
2020-03-04,0.0278072907109785
2020-03-05,0.07513913744362072
2020-03-06,0.09122794543393531
2020-03-09,0.10965834161985769
2020-03-10,-0.1369582185900539
2020-03-11,-0.015224029607644147
2020-03-12,-0.002243730932411456
2020-03-13,-0.015222768983175866
2020-03-16,0.15994007612609548
2020-03-17,-0.13692264350192762
2020-03-18,-0.09667049651664301
2020-03-19,0.1067128096814382
2020-03-20,0.10553826663222855
2020-03-23,0.11317541233693945
2020-03-24,-0.11396036596056093
2020-03-25,-0.0033083504922443254
2020-03-26,0.043529077793731004
2020-03-27,0.07431212202184125
2020-03-30,0.019133784970747348
2020-03-31,-0.009551907295351245
2020-04-01,-0.003432250281461086
2020-04-02,0.009984724110143735
2020-04-03,-0.0004454355179679184
2020-04-06,0.04321963450725504
2020-04-07,0.02694269814234299
2020-04-08,-0.008160174627485488
2020-04-09,-0.04753111090000015
2020-04-10,0.0
2020-04-13,0.02419766606669498
2020-04-14,-0.018249422514295732
2020-04-15,-0.05625699063751329
2020-04-16,0.00392144840808043
2020-04-17,0.006301467849502555
2020-04-20,-0.005504505964159777
2020-04-21,-0.006647315206096011
2020-04-22,0.024890202571026254
2020-04-23,-0.0007597118774607888
2020-04-24,-0.005108014323193867
2020-04-27,0.035112766832765374
2020-04-28,-0.038401852855809084
2020-04-29,-0.004344051734512608
2020-04-30,0.0003784594056258003
2020-05-01,0.0
2020-05-04,-0.004389834539753619
2020-05-05,0.0007719115423728987
2020-05-06,-0.0017304345839055462
2020-05-07,-0.058634365544269505
2020-05-08,0.03427140976986949
2020-05-11,0.020051330790272093
2020-05-12,-0.011034475710015776
2020-05-13,-0.02043262921359078
2020-05-14,-0.0004327527432259244
2020-05-15,0.00043041541426096436
2020-05-18,0.04501565859570917
2020-05-19,-0.019535639593887846
2020-05-20,-0.009772414121638557
2020-05-21,0.008708169166370188
2020-05-22,-0.005746508850519265
2020-05-25,0.0
2020-05-26,0.010437425702382645
2020-05-27,-0.0012662331770776616
2020-05-28,-0.006425697841986697
2020-05-29,-0.025921502446862817
2020-06-01,-0.00227238600373644
2020-06-02,0.017637253544056365
2020-06-03,0.043278804914343
2020-06-04,0.014188475009716397
2020-06-05,0.0522970923006668
2020-06-08,-0.012445572109684538
2020-06-09,-0.034396655208831534
2020-06-10,-0.05303383142074572
2020-06-11,-0.008835349187455223
2020-06-12,0.010899213551935221
2020-06-15,0.0
2020-06-16,0.016371022419508167
2020-06-17,-0.007797620071181169
2020-06-18,-0.0041423425891748316
2020-06-19,-0.005996779636413091
2020-06-22,0.006014531789586279
2020-06-23,-0.006252112419585872
2020-06-24,-0.001290593079336269
2020-06-25,-0.012172535286290326
2020-06-26,-0.015181067786097704
2020-06-29,-0.012179644289177245
2020-06-30,0.007636226177168615
2020-07-01,0.016713847883022395
2020-07-02,-0.013631277604378295
2020-07-03,0.0
2020-07-06,0.010744292551500641
2020-07-07,-0.015479810801190728
2020-07-08,0.007750171537931049
2020-07-09,-0.017060549871030492
2020-07-10,0.013897454315191815
2020-07-13,-0.0015888127707914174
2020-07-14,-0.01624791123190616
2020-07-15,0.007081482554630128
2020-07-16,-0.0031574340983319825
2020-07-17,0.002289681461912171
2020-07-20,0.002274935593675036
2020-07-21,-0.016210613416609048
2020-07-22,-0.0016370186428050755
2020-07-23,0.0036672880611479768
2020-07-24,-0.005314804766925796
2020-07-27,0.02149110585151788
2020-07-28,-0.026145631915936426
2020-07-29,-0.011584857894372014
2020-07-30,-0.016966847662426395
2020-07-31,-0.009201534552406554
2020-08-03,0.006322933570446224
2020-08-04,-0.02071832314261708
2020-08-05,0.01901580978141428
2020-08-06,-0.00460452192565675
2020-08-07,0.017871570261044398
2020-08-10,0.010680305456969177
2020-08-11,0.027706363284857382
2020-08-12,0.022580855859284897
2020-08-13,0.012731709898371944
2020-08-14,-0.018939380872980405
2020-08-17,-0.0034888876518832748
2020-08-18,-0.01275291822756333
2020-08-19,0.011007478940923745
2020-08-20,-0.021586235851846377
2020-08-21,0.009968210539743262
2020-08-24,0.0016978594391223786
2020-08-25,0.018731568052991553
2020-08-26,-0.006870622631565187
2020-08-27,0.022786527743775646
2020-08-28,-0.018381957821696864
2020-08-31,-0.0035977834808506473
2020-09-01,-0.018653510851661764
2020-09-02,-0.0013855357553157243
2020-09-03,-0.01676840688107413
2020-09-04,0.045864897426112064
2020-09-07,0.0
2020-09-08,-0.01454717472617042
2020-09-09,0.0035964237135301773
2020-09-10,-0.014537181582741256
2020-09-11,-0.0038862578043203076
2020-09-14,0.00843497044671546
2020-09-15,0.0
2020-09-16,0.00635586760606411
2020-09-17,-0.0019658988293978796
2020-09-18,0.00825896453576218
2020-09-21,-0.0126705575137678
2020-09-22,-0.0018340230470876716
2020-09-23,0.006190523789011779
2020-09-24,-0.006302246412393585
2020-09-25,-0.00978684565817214
2020-09-28,0.005417915563989769
2020-09-29,-0.015817519755191196
2020-09-30,0.02661485097728848
2020-10-01,-0.004562818417734158
2020-10-02,0.006521317925120592
2020-10-05,0.0388851874861699
2020-10-06,-0.008221545010643105
2020-10-07,0.026064868193312198
2020-10-08,-0.019464879727585312
2020-10-09,0.011219177774906877
2020-10-12,0.0
2020-10-13,-0.02262850994374316
2020-10-14,-0.009498446387788448
2020-10-15,0.010444825297853576
2020-10-16,0.00398280808962495
2020-10-19,0.01566606399474811
2020-10-20,0.002720111974062816
2020-10-21,0.012378872403087531
2020-10-22,0.0195797059551603
2020-10-23,-0.004984114283891002
2020-10-26,-0.01955650598429948
2020-10-27,-0.008213409939014217
2020-10-28,0.0
2020-10-29,0.028814652756121717
2020-10-30,0.0030345968796262374
2020-11-02,0.0010403942178520984
2020-11-03,0.01179499733226775
2020-11-04,-0.05389896788681341
2020-11-05,0.002039008824937402
2020-11-06,0.0236141367779292
2020-11-09,0.06109302003547817
2020-11-10,0.015392263492096598
2020-11-11,0.0
2020-11-12,-0.04826308724565558
2020-11-13,0.006174365808337299
2020-11-16,0.007134286362062816
2020-11-17,-0.01797690386271378
2020-11-18,0.0031348553531247783
2020-11-19,-0.005193298726537293
2020-11-20,-0.01333146686992991
2020-11-23,0.010330945864093981
2020-11-24,0.00415816594791325
2020-11-25,0.0014858069797889833
2020-11-26,0.0
2020-11-27,-0.018142472518989608
2020-11-30,-0.004132171896661795
2020-12-01,0.04315027984652748
2020-12-02,0.004933448420596811
2020-12-03,-0.014656377343604726
2020-12-04,0.01896248762172651
2020-12-07,-0.017527098912262465
2020-12-08,-0.008421888302745723
2020-12-09,0.017541811527679287
2020-12-10,-0.01756134010216376
2020-12-11,-0.016800907396681906
2020-12-14,0.002828249247552059
2020-12-15,0.0016169163150092929
2020-12-16,0.0028425643826970426
2020-12-17,0.008547939584545805
2020-12-18,0.006304239719642711
2020-12-21,0.0
2020-12-22,-0.01263257661133314
2020-12-23,0.01090522437754562
2020-12-24,-0.008651176680372333
2020-12-25,0.0
2020-12-28,0.004002083443597279
2020-12-29,-0.0053690581572414875
2020-12-30,-0.0023977086506724926
2020-12-31,-0.0026288052619516432
2021-01-01,0.0
2021-01-04,-0.0026401214645403602
2021-01-05,0.0179772926859565
2021-01-06,0.04109885573774638
2021-01-07,0.021944569836477162
2021-01-08,0.024523111449253857
2021-01-11,0.009056945079157283
2021-01-12,0.0
2021-01-13,-0.02079176626640277
2021-01-14,0.01928627187786986
2021-01-15,-0.02585735823224792
2021-01-18,0.0
2021-01-19,-0.0053633160383459895
2021-01-20,-0.001180562717300234
2021-01-21,0.005202320729686695
2021-01-22,-0.009157510558822805
2021-01-25,-0.02091831906416977
2021-01-26,-0.0023340975933477844
2021-01-27,-0.0053780208276829455
2021-01-28,0.011748491437509678
2021-01-29,0.021067461943065937
2021-02-01,-0.01701805191644438
2021-02-02,0.01960929841125099
2021-02-03,0.011723981691268374
2021-02-04,0.0
2021-02-05,0.011974001782962061
2021-02-08,0.006129364303692883
2021-02-09,-0.0025700136266138124
2021-02-10,-0.015106117053764528
2021-02-11,0.0025697810638147453
2021-02-12,-0.02290034667879033
2021-02-15,0.0
2021-02-16,-0.04056013662008608
2021-02-17,0.00042435647289006204
2021-02-18,0.0006629464600253002
2021-02-19,-0.017437701107518754
2021-02-22,-0.010562872984137961
2021-02-23,-1.6220927762558016e-05
2021-02-24,-0.0007173065066875452
2021-02-25,-0.04053186364213381
2021-02-26,0.027379404944858972
2021-03-01,-0.011499266083531402
2021-03-02,0.0077400748078209555
2021-03-03,-0.00899027861311034
2021-03-04,-0.02280033394977529
2021-03-05,-0.004712531308852632
2021-03-08,0.00839454584009624
2021-03-09,0.011915481806363638
2021-03-10,0.0006951655802328489
2021-03-11,-0.013558232266115557
2021-03-12,0.03309075348645531
2021-03-15,0.007531658392931914
2021-03-16,0.002139575581914406
2021-03-17,-0.01577736925486531
2021-03-18,-0.016801392185621218
2021-03-19,-0.007791936548730797
2021-03-22,0.014570900619904544
2021-03-23,0.020926359745676876
2021-03-24,0.0008645760460813693
2021-03-25,-0.006204318208403077
2021-03-26,-0.012895591493246648
2021-03-29,-0.0201514326896124
2021-03-30,0.009872306421476917
2021-03-31,-1.5574490010340433e-05
2021-04-01,0.024051620182105122
2021-04-02,0.010463747665288459
2021-04-05,-0.020424537998447918
2021-04-06,0.011014035992426934
2021-04-07,-0.007660698011390299
2021-04-08,0.007377571691182253
2021-04-09,-0.002270900863161328
2021-04-12,0.0027777428954536536
2021-04-13,0.007250598777532161
2021-04-14,0.005126591263868043
2021-04-15,0.025473096207594685
2021-04-16,-0.007650902240609212
2021-04-19,-0.007652747523364128
2021-04-20,0.001221168236248708
2021-04-21,0.005089278939850005
2021-04-22,0.003915684731219576
2021-04-23,1.2243790665971387e-05
2021-04-26,0.01289526329431522
2021-04-27,-0.021594902107156578
2021-04-28,-0.0051934731552903644
2021-04-29,-0.014050598426899366
2021-04-30,0.0
2021-05-03,0.0048478836977142465
2021-05-04,0.004827461161520699
2021-05-05,0.004774921427897054
2021-05-06,0.007834696172482504
2021-05-07,-0.028958718846966935
2021-05-10,0.0008832794392286854
2021-05-11,-0.005095844076465371
2021-05-12,-0.00563553287279174
2021-05-13,0.006769546339659141
2021-05-14,0.009562579795712692
2021-05-17,0.0006949746441747267
2021-05-18,-0.0028636205221351766
2021-05-19,-0.008573735305442223
2021-05-20,0.00948345645502497
2021-05-21,0.011176075482477506
2021-05-24,-0.0038839021598579757
2021-05-25,0.016797228950159754
2021-05-26,-0.011455378955790355
2021-05-27,-0.012763395483758194
2021-05-28,0.009291438139363551
2021-05-31,0.0
2021-06-01,-0.0061959443631677685
2021-06-02,0.0007190800261453328
2021-06-03,0.005110603005300269
2021-06-04,0.0077659896765507955
2021-06-07,0.006367083086857147
2021-06-08,0.006613926235702287
2021-06-09,0.016831491674762812
2021-06-10,0.012496364897799258
2021-06-11,0.009492529692258238
2021-06-14,-0.005350716565007081
2021-06-15,-0.004460497964333729
2021-06-16,0.03070354086489023
2021-06-17,0.04197862765071691
2021-06-18,0.04888754714213779
2021-06-21,-0.02055499384432622
2021-06-22,-0.011048814413469204
2021-06-23,0.006656889995961654
2021-06-24,0.00586918421263049
2021-06-25,-0.010719368925656468
2021-06-28,0.0053339807267461445
2021-06-29,0.005463488348787572
2021-06-30,0.004287776561488019
2021-07-01,-0.008637394908371957
2021-07-02,0.005060147281536
2021-07-05,0.0
2021-07-06,0.008630809772521827
2021-07-07,0.01450408216231687
2021-07-08,-0.019258350765843174
2021-07-09,0.000975439084002154
2021-07-12,0.00270841486374069
2021-07-13,0.008582863060074043
2021-07-14,-0.006825526930155739
2021-07-15,0.02678199955531495
2021-07-16,0.013653110604722978
2021-07-19,0.017055135518438208
2021-07-20,-0.03346835421313698
2021-07-21,-0.01459090472873252
2021-07-22,-0.0016005925388771249
2021-07-23,-0.007558302193182497
2021-07-26,0.01076500516474366
2021-07-27,0.011036820315869462
2021-07-28,-0.0026005032864429263
2021-07-29,-0.009334773704731833
2021-07-30,0.0069804079616278165
2021-08-02,0.0075263346583809565
2021-08-03,0.002680477206318108
2021-08-04,0.008103873266728678
2021-08-05,0.00784944237030415
2021-08-06,-0.033742248097498366
2021-08-09,0.001669508530749056
2021-08-10,-0.004748387246271517
2021-08-11,-0.0007458631619448701
2021-08-12,0.0012286892239780443
2021-08-13,0.031167356358756445
2021-08-16,-0.0026839142019143974
2021-08-17,0.014896113535404843
2021-08-18,0.0012590888850263727
2021-08-19,0.013318739965622543
2021-08-20,-0.0027103006271900314
2021-08-23,-0.0011183826890966758
2021-08-24,-0.016757116414157527
2021-08-25,-0.028833489958167546
2021-08-26,0.01310956510117747
2021-08-27,-0.008425147932556953
2021-08-30,-0.0002778511741291616
2021-08-31,-0.0069707635001067135
2021-09-01,-0.002921112325933741
2021-09-02,0.013909878375565591
2021-09-03,-0.024689799650718124
2021-09-06,0.0
2021-09-07,-0.015379234416666464
2021-09-08,0.016823159091970977
2021-09-09,0.029850374810724077
2021-09-10,-0.02270260064243318
2021-09-13,0.0037380063636758675
2021-09-14,0.026859277871770844
2021-09-15,-0.012896269506949134
2021-09-16,-0.0023283129764803748
2021-09-17,-0.004684175589410183
2021-09-20,0.02138960003020021
2021-09-21,-0.013170180213943956
2021-09-22,0.025524124854731163
2021-09-23,-0.022659442790244233
2021-09-24,-0.02206077263553467
2021-09-27,0.004139327463296588
2021-09-28,-0.025775413965994726
2021-09-29,-0.014349276837487646
2021-09-30,0.001786020425441015
2021-10-01,0.004321620318682804
2021-10-04,0.0009567618837722841
2021-10-05,-0.0191384864600374
2021-10-06,0.017978171127049497
2021-10-07,-0.015468943777293291
2021-10-08,-0.0091461947674646
2021-10-11,0.0
2021-10-12,0.03624052049490375
2021-10-13,0.03167167700543183
2021-10-14,0.007720144820067838
2021-10-15,0.0032338584315070515
2021-10-18,0.024054849724318535
2021-10-19,-0.04725684533241231
2021-10-20,-0.008440368497631348
2021-10-21,0.030389679239793445
2021-10-22,0.01633656830261659
2021-10-25,-0.006741229525987776
2021-10-26,-0.00029079835851370325
2021-10-27,0.010285675997858559
2021-10-28,0.0026449733483924092
2021-10-29,-0.01442118776042682
2021-11-01,0.014515837919584804
2021-11-02,-0.02256868748876568
2021-11-03,0.008330194415745763
2021-11-04,-0.03775129617142986
2021-11-05,-0.018607539282369703
2021-11-08,0.03611328569676623
2021-11-09,-0.026761116880881675
2021-11-10,0.060281697294348624
2021-11-11,0.0
2021-11-12,0.014310776781286269
2021-11-15,0.00429655456706762
2021-11-16,-0.005644971709014362
2021-11-17,0.013159024850749596
2021-11-18,-0.001025122116756809
2021-11-19,0.002160680554813482
2021-11-22,-0.07109047165163669
2021-11-23,-0.021244139249923327
2021-11-24,0.0285411073344189
2021-11-25,0.0
2021-11-26,-0.07767111491293294
2021-11-29,0.003575141361684131
2021-11-30,0.015210806241020806
2021-12-01,0.027919972025549654
2021-12-02,0.04347834915121872
2021-12-03,-0.00544881872164277
2021-12-06,0.01929147837535972
2021-12-07,0.024530416431676427
2021-12-08,-0.02052750446593958
2021-12-09,0.019355097293019034
2021-12-10,-0.01884802583502713
2021-12-13,0.006621556600451386
2021-12-14,0.0015756445245448938
2021-12-15,0.005663492226818601
2021-12-16,-0.022739718217053933
2021-12-17,0.021222358327461777
2021-12-20,-0.010458660478291314
2021-12-21,0.01772332386254826
2021-12-22,-0.008600297748308186
2021-12-23,0.010038915967956984
2021-12-24,0.0
2021-12-27,0.03805112940296169
2021-12-28,-0.016850824183518933
2021-12-29,-0.008947901367982382
2021-12-30,-0.004521424119882058
2021-12-31,0.0009106680723021748
2022-01-03,-0.0037638406141493053
2022-01-04,-0.013399823500891465
2022-01-05,0.020401658630123186
2022-01-06,0.0227865198420431
2022-01-07,-0.016508183364446035
2022-01-10,0.022994425213283355
2022-01-11,-0.00293696421403759
2022-01-12,0.0157035309800984
2022-01-13,0.007174373191589578
2022-01-14,0.01822699008412063
2022-01-17,0.0
2022-01-18,0.004970738192516769
2022-01-19,0.002794738749905051
2022-01-20,0.022647749189665427
2022-01-21,-0.006420409432346046
2022-01-24,-0.009387458774316636
2022-01-25,0.003367523450061912
2022-01-26,0.022103050693055067
2022-01-27,0.036478604880277835
2022-01-28,0.0023397017480459425
2022-01-31,0.009914520731414873
2022-02-01,-0.0074863386082075906
2022-02-02,0.005333143370639223
2022-02-03,-0.010524022705546646
2022-02-04,-0.004461708830852635
2022-02-07,0.003082831811875787
2022-02-08,-0.002217536281824046
2022-02-09,0.007171098585150923
2022-02-10,0.038159625109959364
2022-02-11,0.019350713177939023
2022-02-14,-0.002782968358660008
2022-02-15,-0.030177632287089494
2022-02-16,-0.004499043178730684
2022-02-17,0.02031157073872621
2022-02-18,0.015575325864184843
2022-02-21,0.0
2022-02-22,0.01588705972403125
2022-02-23,-0.019244656837355
2022-02-24,0.010541239368670935
2022-02-25,-0.005728866196893713
2022-02-28,0.0506825027598852
2022-03-01,0.03691088453138684
2022-03-02,-0.03665783806108768
2022-03-03,0.009527718912496482
2022-03-04,0.05407404793782556
2022-03-07,-0.015480411037043059
2022-03-08,-0.02796660782654929
2022-03-09,-0.03122691205703329
2022-03-10,-0.016095348531851163
2022-03-11,-0.010092778374237615
2022-03-14,-0.0521595418736712
2022-03-15,-0.009467737551322169
2022-03-16,-0.007883054397865765
2022-03-17,-0.0028689010973905484
2022-03-18,0.03876550712799197
2022-03-21,-0.06729868582140863
2022-03-22,-0.026692551846887617
2022-03-23,0.02008177472581701
2022-03-24,-0.016709400720915073
2022-03-25,-0.05168262836997902
2022-03-28,0.02601738306241375
2022-03-29,0.03316963720766056
2022-03-30,0.023430455723292228
2022-03-31,0.006767932922763755
2022-04-01,-0.01580864874453799
2022-04-04,-0.01622537350483142
2022-04-05,-0.05768436015319103
2022-04-06,-0.028862536609943708
2022-04-07,-0.025472789448933466
2022-04-08,-0.02064232412211136
2022-04-11,-0.04230171395272633
2022-04-12,0.03200780529636184
2022-04-13,-0.00013063320102137815
2022-04-14,-0.05411168935961659
2022-04-15,0.0
2022-04-18,-0.00960507214456383
2022-04-19,-0.018202357390888612
2022-04-20,0.036013333026709685
2022-04-21,-0.021125111276961383
2022-04-22,0.02006031696063092
2022-04-25,0.03407797532574268
2022-04-26,0.0009452382201612011
2022-04-27,-0.00988784749175416
2022-04-28,-0.010795115540815222
2022-04-29,-0.01099989347322541
2022-05-02,-0.05333462089331653
2022-05-03,0.02240956282546512
2022-05-04,0.001972863169643971
2022-05-05,-0.04975000623706278
2022-05-06,-0.03633762173152205
2022-05-09,0.02511753844771463
2022-05-10,0.03607114428299647
2022-05-11,0.044943179878167504
2022-05-12,0.018030073858612473
2022-05-13,-0.04035095933951714
2022-05-16,0.027144496225222504
2022-05-17,-0.03545637907007315
2022-05-18,0.043458547962760705
2022-05-19,0.017317128457690734
2022-05-20,0.023571769531303244
2022-05-23,-0.03727083620259067
2022-05-24,0.02541267483441853
2022-05-25,0.013460288719263589
2022-05-26,-0.0029685550560557858
2022-05-27,0.003236784534674996
2022-05-30,0.0
2022-05-31,-0.051365099989826773
2022-06-01,-0.03283978213842541
2022-06-02,0.010148734451146432
2022-06-03,-0.020170050194352283
2022-06-06,-0.031241732375304632
2022-06-07,0.039309961074760216
2022-06-08,-0.020543381579083975
2022-06-09,-0.00021152451068385224
2022-06-10,-0.021806292262945157
2022-06-13,-0.08650559548720121
2022-06-14,-0.020583191445588442
2022-06-15,0.04800999442800827
2022-06-16,0.008563859777675945
2022-06-17,0.021685654333707973
2022-06-20,0.0
2022-06-21,-0.02032379455065532
2022-06-22,0.051964822718521854
2022-06-23,0.030577500760547396
2022-06-24,-0.01553419583559004
2022-06-27,-0.027256295616375124
2022-06-28,0.0027962385477168198
2022-06-29,0.043188208779320114
2022-06-30,0.031055041885201185
2022-07-01,0.034718217455070394
2022-07-04,0.0
2022-07-05,0.021638862737168148
2022-07-06,-0.0030823585268679315
2022-07-07,-0.011453119951728579
2022-07-08,0.003497519006574197
2022-07-11,0.01404630331673085
2022-07-12,0.00864671735358689
2022-07-13,0.06042134904300439
2022-07-14,0.0014020857873660152
2022-07-15,-0.003664577229807132
2022-07-18,0.004708109783581949
2022-07-19,0.04910859558832819
